station_id,station_name,connection_type,charger_id,status,effect,tariffDefinition,latitude,longitude
B9I3W38U5R56O,Nossebro,CCS,NOS2-C,AVAILABLE,200.0,"4,99 SEK per kWh",58.1906,12.7171
B9I3W38U5R56O,Nossebro,CHAdeMO,NOS1-B,AVAILABLE,62.5,"4,99 SEK per kWh",58.1906,12.7171
B9I3W38U5R56O,Nossebro,CHAdeMO,NOS2-B,AVAILABLE,62.5,"4,99 SEK per kWh",58.1906,12.7171
B8JEZNYNBN1TS,Nyland,CCS,NYL1-A,AVAILABLE,200.0,"4,99 SEK per kWh",63.0067,17.7598
B8JEZNYNBN1TS,Nyland,CCS,NYL1-C,AVAILABLE,200.0,"4,99 SEK per kWh",63.0067,17.7598
B8JEZNYNBN1TS,Nyland,CCS,NYL2-A,AVAILABLE,120.0,"4,99 SEK per kWh",63.0067,17.7598
B8JEZNYNBN1TS,Nyland,CCS,NYL2-B,AVAILABLE,120.0,"4,99 SEK per kWh",63.0067,17.7598
B8JEZNYNBN1TS,Nyland,CHAdeMO,NYL1-B,AVAILABLE,62.5,"4,99 SEK per kWh",63.0067,17.7598
B8X3TAHD8QPKW,Næsbjerg Skole,AC Type 2,NBS1,AVAILABLE,22.0,DKK 2.49 per kWh,55.6235,8.5968
B8X3TAHD8QPKW,Næsbjerg Skole,AC Type 2,NBS2,FAULTED,22.0,DKK 2.49 per kWh,55.6235,8.5968
B8X3TAHD8QPKW,Næsbjerg Skole,AC Type 2,NBS3,AVAILABLE,22.0,DKK 2.49 per kWh,55.6235,8.5968
B8X3TAHD8QPKW,Næsbjerg Skole,AC Type 2,NBS4,AVAILABLE,22.0,DKK 2.49 per kWh,55.6235,8.5968
Oasen,Oasen Senter,CCS,OA1-1,OCCUPIED,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA1-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA2-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA2-3,UNAVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA3-1,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA3-2,OCCUPIED,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA4-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA4-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA5-1,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CCS,OA5-2,OCCUPIED,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA10,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA11,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA12,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA13,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA14,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA15,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA16,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA17,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA18,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA19,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA20,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA21,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA22,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA23,AVAILABLE,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA24,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA25,AVAILABLE,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA26,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA27,AVAILABLE,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA28,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA29,OCCUPIED,7.4,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA30,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA31,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA32,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA33,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA34,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA35,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA36,OCCUPIED,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA37,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA38,AVAILABLE,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,AC Type 2,OA39,OCCUPIED,22.0,"kr 4,29 per kWh",60.3487,5.2931
Oasen,Oasen Senter,CHAdeMO,OA2-1,OCCUPIED,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oasen,Oasen Senter,CHAdeMO,OA4-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.3487,5.2931
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD1-1,OCCUPIED,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD1-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD2-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD3-2,UNAVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD4-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD4-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD5-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CCS,OD6-2,UNAVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD2-1,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD3-1,UNAVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD5-1,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD6-1,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD7,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD8,FAULTED,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD9,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD10,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD11,AVAILABLE,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",AC Type 2,OD12,OCCUPIED,22.0,"kr 4,29 per kWh",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD1-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD2-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD3-3,UNAVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD4-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD5-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
Oddensenteret,"Oddensenteret, Grimstad",CHAdeMO,OD6-3,OCCUPIED,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.3375,8.5938
B9F804LTC6BK0,Oksbøl,CCS,OKS1-A,FAULTED,180.0,"DKK 2,99 per kWh",55.6261,8.2814
B9F804LTC6BK0,Oksbøl,CCS,OKS1-B,FAULTED,180.0,"DKK 2,99 per kWh",55.6261,8.2814
B9F804LTC6BK0,Oksbøl,CCS,OKS2-A,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6261,8.2814
B9F804LTC6BK0,Oksbøl,CCS,OKS2-B,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS3,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS4,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS5,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS6,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS7,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B9F804LTC6BK0,Oksbøl,AC Type 2,OKS8,AVAILABLE,22.0,DKK 2.49 per kWh,55.6261,8.2814
B8RQDKS57OP34,Olofström,CCS,OLO2-A,AVAILABLE,180.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CCS,OLO2-B,AVAILABLE,180.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CCS,OLO3-A,AVAILABLE,200.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CCS,OLO3-C,AVAILABLE,200.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CCS,OLO4-A,AVAILABLE,200.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CCS,OLO4-C,AVAILABLE,200.0,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,AC Type 2,OLO1A,AVAILABLE,22.0,"3,39 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,AC Type 2,OLO1B,AVAILABLE,22.0,"3,39 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CHAdeMO,OLO3-B,AVAILABLE,62.5,"4,99 SEK per kWh",56.2756,14.5434
B8RQDKS57OP34,Olofström,CHAdeMO,OLO4-B,AVAILABLE,62.5,"4,99 SEK per kWh",56.2756,14.5434
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL1-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL1-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL2-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL2-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL3-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL3-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL4-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL4-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL5-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL5-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL6-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CCS,OL6-3,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL1-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL2-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL3-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL4-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL5-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
Olrud,"Olrud Handelspark, Furnes, Hamar",CHAdeMO,OL6-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.8289,11.0663
B9FT5DNAQN5Z4,"Onartun, Onarheim",CCS,NHM1-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.9483,5.6289
B9FT5DNAQN5Z4,"Onartun, Onarheim",CCS,NHM2-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.9483,5.6289
B9FT5DNAQN5Z4,"Onartun, Onarheim",AC Type 2,NHM1-1,AVAILABLE,22.0,"kr 4,29 per kWh",59.9483,5.6289
B9FT5DNAQN5Z4,"Onartun, Onarheim",AC Type 2,NHM2-1,AVAILABLE,22.0,"kr 4,29 per kWh",59.9483,5.6289
B9FT5DNAQN5Z4,"Onartun, Onarheim",CHAdeMO,NHM1-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.9483,5.6289
B9FT5DNAQN5Z4,"Onartun, Onarheim",CHAdeMO,NHM2-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.9483,5.6289
Fagerhaug,Oppdalsporten Fagerhaug,CCS,FA1-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.6568,9.8818
Fagerhaug,Oppdalsporten Fagerhaug,CCS,FA2-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.6568,9.8818
Fagerhaug,Oppdalsporten Fagerhaug,AC Type 2,FA1-1,AVAILABLE,22.0,"kr 4,29/kWh",62.6568,9.8818
Fagerhaug,Oppdalsporten Fagerhaug,AC Type 2,FA2-1,AVAILABLE,22.0,"kr 4,29/kWh",62.6568,9.8818
Fagerhaug,Oppdalsporten Fagerhaug,CHAdeMO,FA1-3,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.6568,9.8818
Fagerhaug,Oppdalsporten Fagerhaug,CHAdeMO,FA2-3,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.6568,9.8818
Oppedal,Oppedal fergekai,CCS,O1-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Oppedal,Oppedal fergekai,CCS,O2-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Oppedal,Oppedal fergekai,CCS,O2-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Oppedal,Oppedal fergekai,CCS,O3-2,FAULTED,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Oppedal,Oppedal fergekai,AC Type 2,O1-1,AVAILABLE,43.0,"kr 4,29 per kWh",61.0546,5.5094
Oppedal,Oppedal fergekai,AC Type 2,O3-1,FAULTED,22.0,"kr 4,29 per kWh",61.0546,5.5094
Oppedal,Oppedal fergekai,CHAdeMO,O1-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Oppedal,Oppedal fergekai,CHAdeMO,O2-2,AVAILABLE,62.5,"kr 4,29 per kWh",61.0546,5.5094
Oppedal,Oppedal fergekai,CHAdeMO,O3-3,FAULTED,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0546,5.5094
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE1-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE1-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE2-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE2-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE3-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE3-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE4-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE4-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE5-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE5-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE6-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE6-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE7-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE7-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE8-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CCS,VE8-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE100,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE101,OCCUPIED,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE102,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE103,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE104,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE105,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE106,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE107,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE108,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE109,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE110,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE111,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE112,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE113,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE114,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE115,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE116,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE117,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE118,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE119,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE120,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE121,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE122,OCCUPIED,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE123,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",AC Type 2,VE124,AVAILABLE,22.0,"kr 4,29 per kWh",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CHAdeMO,VE5-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CHAdeMO,VE6-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CHAdeMO,VE7-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Vestby,"Oslo Fashion Outlet, Vestby",CHAdeMO,VE8-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6232,10.7418
Ostereidet,Ostereidet Senter,CCS,OE1-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE2-1,AVAILABLE,75.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE2-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE3-1,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE3-2,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE4-1,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,CCS,OE4-2,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6258,5.4738
Ostereidet,Ostereidet Senter,AC Type 2,OE1-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.6258,5.4738
